Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
15-January-2016,30.35,30.35,29.3,29.55,29.8541809290954,20450,139,610518,11446,55.97,1.05,-0.8
18-January-2016,30.9,30.9,28.4,28.75,28.9234885574405,35132,213,1016140,19311,54.97,2.5,-2.15
19-January-2016,28.95,29.1,28.55,28.95,28.8993205944798,23550,114,680579,19129,81.23,0.55,0
20-January-2016,28.4,28.85,27.95,28.1,28.1558124431744,38495,230,1083858,30833,80.1,0.9,-0.3
21-January-2016,29.45,29.45,28,28.45,28.5429870487738,14516,116,414330,9213,63.47,1.45,-1
22-January-2016,28.7,29.45,28.3,28.8,28.7816183024661,20194,170,581216,16175,80.1,1.15,0.1
25-January-2016,30,30,28.9,29.15,29.214163676747,11706,120,341981,7166,61.22,1.1,-0.85
27-January-2016,29.75,30.2,29.45,29.95,29.7060999905132,21082,178,626264,14089,66.83,0.75,0.2
28-January-2016,29,30.2,29,30.1,29.9898556701031,12125,105,363627,9203,75.9,1.2,1.1
29-January-2016,29.75,29.85,29.4,29.75,29.6078856634412,17982,138,532409,9137,50.81,0.45,0
1-February-2016,29.7,29.8,29.5,29.65,29.6439116890153,7383,68,218861,5667,76.76,0.3,-0.05
2-February-2016,29.75,30.4,29.25,29.65,29.8388611082764,19598,143,584782,12797,65.3,1.15,-0.1
3-February-2016,29.9,29.9,28.5,28.85,28.8629482071713,8785,88,253561,3856,43.89,1.4,-1.05
4-February-2016,28.9,29.1,28,28.35,28.5617342690615,16814,123,480237,9970,59.3,1.1,-0.55
5-February-2016,28.6,30.2,28.25,29.9,29.5073938840712,21910,177,646507,9614,43.88,1.95,1.3
8-February-2016,30.5,30.5,29.75,30,30.2613162245139,25406,200,768819,14644,57.64,0.75,-0.5
9-February-2016,29.5,29.75,29.15,29.3,29.4176245210728,6786,74,199628,4368,64.37,0.6,-0.2
10-February-2016,28.8,33.45,28.1,31.85,31.7259370901577,429281,3170,13619342,57839,13.47,5.35,3.05
11-February-2016,31.7,31.7,29.1,29.45,30.4142986586652,67321,567,2047521,26235,38.97,2.6,-2.25
12-February-2016,29.4,30,26.75,28.4,28.0539174389216,91399,619,2564100,44150,48.3,3.25,-1
15-February-2016,29,30.7,28.95,30.1,30.1491947099646,76370,553,2302494,37076,48.55,1.75,1.1
16-February-2016,30.35,30.4,27.2,28.75,29.5140197092612,36734,341,1084168,18380,50.04,3.2,-1.6
17-February-2016,28.9,29.5,27.8,28.95,28.3692354653893,42588,431,1208189,16655,39.11,1.7,0.05
18-February-2016,29.25,29.65,28.15,28.7,28.928428317008,17968,215,519786,7937,44.17,1.5,-0.55
19-February-2016,28.5,28.95,28.5,28.75,28.7288376320873,17602,177,505685,9758,55.44,0.45,0.25
22-February-2016,28.8,29.5,28.7,29.35,29.0052080565446,18817,159,545791,11454,60.87,0.8,0.55
23-February-2016,29.2,29.25,28.6,28.65,28.8360614925002,16067,126,463309,7544,46.95,0.65,-0.55
24-February-2016,28.5,29,28.4,28.85,28.8193427108317,15427,93,444596,11419,74.02,0.6,0.35
25-February-2016,29,29.1,28.5,28.9,28.8635134828142,44019,230,1270543,31646,71.89,0.6,-0.1
26-February-2016,29.5,29.5,28.25,28.45,28.5655012923412,14702,129,419970,8337,56.71,1.25,-1.05
29-February-2016,28.9,29.4,28.5,28.9,29.0665869679791,77793,521,2261177,39404,50.65,0.9,0
1-March-2016,28.65,29.9,28.55,29.1,29.0695374264087,29725,213,864092,13607,45.78,1.35,0.45
2-March-2016,29.15,30.85,29.15,30.2,30.3843459742392,77948,504,2368399,31310,40.17,1.7,1.05
3-March-2016,29.15,30.25,29.15,29.75,29.7503588826395,42493,246,1264182,15596,36.7,1.1,0.6
4-March-2016,29.95,30.5,29.4,29.95,30.1350069183633,80944,498,2439248,46512,57.46,1.1,0
8-March-2016,30,30.3,29.55,29.65,29.8568782415411,24294,185,725343,11407,46.95,0.75,-0.35
9-March-2016,29.5,29.5,28.85,29.15,29.2562592047128,23765,172,695275,14956,62.93,0.65,-0.35
10-March-2016,29.55,29.6,29.2,29.25,29.3328733094121,14492,81,425092,10225,70.56,0.4,-0.3
11-March-2016,29.2,29.4,28.75,28.8,28.9820083421528,16063,132,465538,11957,74.44,0.65,-0.4
14-March-2016,28.8,29.7,28.8,29,29.0391128342551,17539,109,509317,8574,48.89,0.9,0.2
15-March-2016,29,29.3,28.95,29.2,29.1301143583227,11805,94,343881,6521,55.24,0.35,0.2
16-March-2016,29,29.4,28.7,29,28.9147064448269,15687,125,453585,6777,43.2,0.7,0
17-March-2016,29.05,29.25,28.9,29.1,29.1379766782225,15865,98,462274,10750,67.76,0.35,0.05
18-March-2016,28.8,29.2,28.8,28.95,28.9871372031662,15160,82,439445,8087,53.34,0.4,0.15
21-March-2016,29.35,29.6,29.1,29.25,29.3237846314689,19130,134,560964,11630,60.79,0.5,-0.1
22-March-2016,29.05,29.45,29,29.25,29.2807247683857,12197,102,357137,6847,56.14,0.45,0.2
23-March-2016,29,29.3,29,29.25,29.1427898209237,8488,90,247364,5502,64.82,0.3,0.25
28-March-2016,29.35,29.35,28.5,28.65,28.8038832845211,18438,125,531086,12648,68.6,0.85,-0.7
29-March-2016,28.4,29,28.4,28.45,28.6672045041024,29129,112,835047,20493,70.35,0.6,0.05
30-March-2016,29.05,29.05,28.65,28.95,28.8178354349995,11023,96,317659,5642,51.18,0.4,-0.1
31-March-2016,28.55,29.2,28.55,29.1,29.097244732577,12957,90,377013,9559,73.77,0.65,0.55
1-April-2016,29.1,29.65,28.75,29.55,29.3637967148054,18142,118,532718,7645,42.14,0.9,0.45
4-April-2016,29.95,30.1,29.5,30,29.9723602370174,27171,148,814379,16602,61.1,0.6,0.05
5-April-2016,30.1,30.85,29.5,29.7,30.1024944707299,35719,297,1075231,15226,42.63,1.35,-0.4
6-April-2016,29.85,29.85,29.2,29.35,29.5001248938402,20017,103,590504,12692,63.41,0.65,-0.5
7-April-2016,29.65,29.8,29.35,29.45,29.514662502169,5763,69,170093,3164,54.9,0.45,-0.2
8-April-2016,29.2,29.5,29.1,29.3,29.2997794441994,11335,77,332113,6669,58.84,0.4,0.1
11-April-2016,29.5,29.75,29.2,29.65,29.4261440107672,5944,56,174909,3045,51.23,0.55,0.15
12-April-2016,29.85,29.85,29.35,29.45,29.5257086354647,9102,75,268743,5510,60.54,0.5,-0.4
13-April-2016,29.65,29.95,29.4,29.7,29.7165442256832,34030,218,1011254,21209,62.32,0.55,0.05
18-April-2016,29.4,29.5,29.1,29.35,29.38346748666,11057,98,324893,8531,77.15,0.4,-0.05
20-April-2016,29.25,29.65,29.1,29.5,29.4073694367386,16582,141,487633,11075,66.79,0.55,0.25
21-April-2016,29.75,30.25,29.65,29.95,29.9912180451128,33250,226,997208,19359,58.22,0.6,0.2
22-April-2016,30.45,30.7,29.6,30.45,30.3059949885934,26739,167,810352,14291,53.45,1.1,0
25-April-2016,30.8,31,30.1,30.3,30.5153942428035,15980,116,487636,9036,56.55,0.9,-0.5
26-April-2016,30.15,30.35,30,30.2,30.1958101752886,18712,102,565024,12924,69.07,0.35,0.05
27-April-2016,30.05,30.5,30.05,30.15,30.1146727723717,5241,54,157831,3447,65.77,0.45,0.1
28-April-2016,30.1,30.15,29.75,29.9,30.0036960985626,12175,86,365295,8488,69.72,0.4,-0.2
29-April-2016,30,30.15,29.25,29.75,29.7242406510985,18799,106,558786,10845,57.69,0.9,-0.25
2-May-2016,29.3,29.7,29.1,29.35,29.2715914072775,9124,79,267074,5920,64.88,0.6,0.05
3-May-2016,29.5,29.7,29.1,29.3,29.371,12000,73,352452,7430,61.92,0.6,-0.2
4-May-2016,29.1,29.4,29.05,29.1,29.1406806208173,7023,66,204655,4555,64.86,0.35,0
5-May-2016,29.3,29.4,28.9,29.1,29.0611490001156,8651,66,251408,5770,66.7,0.5,-0.2
6-May-2016,29,30,28.95,29.65,29.5553146903678,13839,150,409016,5959,43.06,1.05,0.65
9-May-2016,29.65,30,29.65,29.85,29.7932379713914,6921,42,206199,3255,47.03,0.35,0.2
10-May-2016,30.1,31.8,30.1,30.25,30.4205773930332,24143,180,734444,9125,37.8,1.7,0.15
11-May-2016,29.95,30.6,29.6,29.7,30.1271680460597,27790,128,837234,12050,43.36,1,-0.25
12-May-2016,29.9,30.35,29.5,29.7,29.7630196188167,32163,208,957268,14405,44.79,0.85,-0.2
13-May-2016,29,29.15,28.75,28.95,28.9213446386216,36679,312,1060806,10956,29.87,0.4,-0.05
16-May-2016,28.6,28.9,28.4,28.65,28.6643510054845,21880,128,627176,14701,67.19,0.5,0.05
17-May-2016,28.6,28.95,28.5,28.75,28.6842157742547,10029,91,287674,3748,37.37,0.45,0.15
18-May-2016,28.8,28.8,28.45,28.6,28.562044235521,16593,78,473930,12145,73.19,0.35,-0.2
19-May-2016,28.3,28.45,28.05,28.2,28.2657483246463,13430,130,379609,7158,53.3,0.4,-0.1
20-May-2016,28.25,28.25,27.85,28,28.0561060915185,6862,71,192521,4755,69.29,0.4,-0.25
23-May-2016,28.2,28.2,27.65,27.75,27.8614609571788,11910,91,331830,6692,56.19,0.55,-0.45
24-May-2016,27.6,28,27.5,27.65,27.6538164144482,9053,67,250350,6189,68.36,0.5,0.05
25-May-2016,27.65,28,27.65,27.8,27.8378483574654,12846,92,357605,9059,70.52,0.35,0.15
26-May-2016,27.85,27.95,27.6,27.9,27.7394983843668,6499,60,180279,4510,69.4,0.35,0.05
27-May-2016,27.95,28.25,27.65,27.95,27.8762880977046,18341,151,511279,12236,66.71,0.6,0
30-May-2016,28.5,28.7,28.05,28.2,28.2143761874604,6316,72,178202,5029,79.62,0.65,-0.3
31-May-2016,28,28.9,27.9,28.15,28.1157049941044,26291,121,739190,18666,71,1,0.15
1-June-2016,29.9,29.9,27.5,27.85,28.1707305788183,21613,120,608854,17425,80.62,2.4,-2.05
2-June-2016,27.9,28.95,27.7,28.45,28.4317098195425,33138,221,942170,11559,34.88,1.25,0.55
3-June-2016,28.95,29.5,28.15,28.5,28.6685089168708,17551,143,503161,10840,61.76,1.35,-0.45
6-June-2016,28.7,28.8,28.2,28.45,28.4891994917408,16527,96,470841,8055,48.74,0.6,-0.25
7-June-2016,28.7,28.95,28.35,28.45,28.6191707611413,11601,90,332011,6032,52,0.6,-0.25
8-June-2016,28.35,29,28,28.65,28.6321152150485,20414,118,584496,11749,57.55,1,0.3
9-June-2016,29,29.9,28.75,29.35,29.3628772929913,54732,305,1607089,20751,37.91,1.15,0.35
10-June-2016,29.4,29.7,29.25,29.3,29.4150644411578,9466,109,278443,4466,47.18,0.45,-0.1
13-June-2016,29,29,28.3,28.9,28.7736792208911,11603,122,333861,6894,59.42,0.7,-0.1
14-June-2016,29.1,29.7,28.85,29.3,29.1724888668976,20210,136,589576,9886,48.92,0.85,0.2
15-June-2016,29.5,30,29.35,29.85,29.6349595784901,24863,156,736814,16118,64.83,0.65,0.35
16-June-2016,29.6,31,29.6,30.75,30.4721084465791,89113,682,2715461,31049,34.84,1.4,1.15
17-June-2016,31,33.9,30.95,33.25,32.4410942953341,324629,2137,10531320,94738,29.18,2.95,2.25
20-June-2016,32.5,34.35,32.5,33.55,33.7239083755713,148563,915,5010125,67854,45.67,1.85,1.05
21-June-2016,33.75,33.85,32.7,33.05,33.2720736974468,36582,270,1217159,13765,37.63,1.15,-0.7
22-June-2016,33.05,34.85,32.5,33.4,33.9286579014049,142076,811,4820448,26822,18.88,2.35,0.35
23-June-2016,33.4,33.55,32.8,32.95,33.1111762667591,37517,213,1242232,13331,35.53,0.75,-0.45
24-June-2016,32,32.45,30.9,31.85,31.4951327040862,67594,460,2128882,18546,27.44,1.55,-0.15
27-June-2016,31.85,33.5,31.6,32.75,32.9148304088568,46789,361,1540052,20610,44.05,1.9,0.9
28-June-2016,33,33.3,32.8,33.15,33.0222532861362,44353,287,1464636,21456,48.38,0.5,0.15
29-June-2016,33.4,33.9,33.1,33.25,33.4227547357053,68522,399,2290194,31630,46.16,0.8,-0.15
30-June-2016,33.85,33.85,32.2,32.55,33.0114868274957,49535,296,1635224,27279,55.07,1.65,-1.3
1-July-2016,32.7,33.35,32.7,32.9,33.0452865835023,71986,339,2378798,49826,69.22,0.65,0.2
4-July-2016,33.3,34.5,33,34,34.0365274842107,79009,584,2689192,40252,50.95,1.5,0.7
5-July-2016,34,35,33.9,34.35,34.4913897449981,98313,625,3390952,34175,34.76,1.1,0.35
7-July-2016,34.55,37.4,34.2,35,35.6896107850736,216744,1127,7735509,62261,28.73,3.2,0.45
8-July-2016,35.15,35.55,34,34.25,34.4413924346062,55701,277,1918420,23020,41.33,1.55,-0.9
11-July-2016,34.75,35.2,34.4,34.95,34.8611824341113,60367,346,2104465,35077,58.11,0.8,0.2
12-July-2016,34,35.35,34,34.7,34.6934292844689,58502,323,2029635,30988,52.97,1.35,0.7
13-July-2016,34.5,34.55,33.6,33.85,34.1058137882018,35175,213,1199672,19084,54.25,0.95,-0.65
14-July-2016,33.65,35.4,33.6,34.6,34.5053460773093,96987,585,3346570,34039,35.1,1.8,0.95
15-July-2016,34.7,35.65,34.05,34.3,34.7189214010561,117597,620,4082841,38278,32.55,1.6,-0.4
18-July-2016,34.85,34.85,33.55,33.75,34.0731984458617,27282,193,929585,13645,50.01,1.3,-1.1
19-July-2016,33.65,34.5,33.2,33.65,33.7854958594674,44801,234,1513624,18314,40.88,1.3,0
20-July-2016,33.75,34.5,33.75,33.9,34.083536724267,30729,216,1047353,12597,40.99,0.75,0.15
21-July-2016,34,34.1,33,33.05,33.5519295519296,30888,202,1036352,6992,22.64,1.1,-0.95
22-July-2016,33.1,33.15,32.75,33.05,33.0396687514478,17268,112,570529,8742,50.63,0.4,-0.05
25-July-2016,32.9,34,32.75,33.35,33.3497157296273,31660,227,1055852,10110,31.93,1.25,0.45
26-July-2016,33.3,34,33.1,33.15,33.5188865552804,31901,216,1069286,17354,54.4,0.9,-0.15
27-July-2016,33.1,33.25,32.9,32.95,33.0779823269514,13580,78,449199,6707,49.39,0.35,-0.15
28-July-2016,33.3,33.4,32.7,32.85,33.0266863213541,19673,145,649734,7842,39.86,0.7,-0.45
29-July-2016,32.35,32.9,32.35,32.55,32.6309398099261,18940,129,618030,15395,81.28,0.55,0.2
1-August-2016,32.8,32.85,32,32.15,32.3967371945572,14037,102,454753,6780,48.3,0.85,-0.65
2-August-2016,32.25,32.35,31.4,31.6,31.9168992913893,27942,154,891822,18922,67.72,0.95,-0.65
3-August-2016,31.6,31.9,31.5,31.65,31.6518541537187,28962,130,916701,8951,30.91,0.4,0.05
4-August-2016,31.8,31.9,31.15,31.65,31.5727811276843,18906,109,596915,9351,49.46,0.75,-0.15
5-August-2016,32,32.15,31.65,32,31.8778433720018,24223,107,772177,12605,52.04,0.5,0
8-August-2016,31.4,32.25,31.4,31.95,31.8767306482064,12712,59,405217,7472,58.78,0.85,0.55
9-August-2016,32,32.15,31.5,31.6,31.6572830276837,17122,113,542036,11162,65.19,0.65,-0.4
10-August-2016,31.7,32,31.3,31.4,31.5443305422959,12779,111,403105,5490,42.96,0.7,-0.3
11-August-2016,31.2,31.25,30.95,31.05,31.1191230850502,7572,73,235634,5280,69.73,0.3,-0.15
12-August-2016,31.1,32.2,30.75,31.75,31.6301054931438,61331,397,1939906,22941,37.41,1.45,0.65
16-August-2016,31.5,31.5,29.95,31,30.7259680149218,57902,549,1779095,14081,24.32,1.55,-0.5
17-August-2016,31.05,31.25,30.5,30.6,30.9271714217972,25306,227,782643,10852,42.88,0.75,-0.45
18-August-2016,31.25,31.5,30.9,31.35,31.2431007137193,25220,259,787951,8328,33.02,0.6,0.1
19-August-2016,31.5,31.9,31.3,31.65,31.6003903746431,34326,323,1084715,11287,32.88,0.6,0.15
22-August-2016,31.5,31.65,31.15,31.4,31.4390295921088,18755,142,589639,7716,41.14,0.5,-0.1
23-August-2016,31.25,31.6,31.2,31.3,31.3482678214524,12008,190,376430,4392,36.58,0.4,0.05
24-August-2016,31.45,31.45,31,31.15,31.2027203766675,11469,187,357864,6099,53.18,0.45,-0.3
25-August-2016,31.15,31.4,30.5,30.7,31.0262288616082,20283,228,629305,9960,49.11,0.9,-0.45
26-August-2016,30.05,30.95,30.05,30.55,30.6346415489273,19110,233,585428,9501,49.72,0.9,0.5
29-August-2016,30.6,30.75,30.25,30.45,30.5709312445605,11490,188,351260,5782,50.32,0.5,-0.15
30-August-2016,30.3,30.95,30.3,30.85,30.6011848251244,26333,306,805821,15715,59.68,0.65,0.55
31-August-2016,31,32,30.7,31.45,31.396585871923,31809,304,998694,17278,54.32,1.3,0.45
1-September-2016,31.6,31.75,30.85,31,31.2624222606912,15597,208,487600,8940,57.32,0.9,-0.6
2-September-2016,31.25,31.25,30.55,31,30.8792865890998,13064,154,403407,7650,58.56,0.7,-0.25
6-September-2016,31.45,31.7,31,31.1,31.3849454545455,13750,210,431543,6819,49.59,0.7,-0.35
7-September-2016,31.7,32.5,31.25,32.25,31.947886838477,75432,802,2409893,25882,34.31,1.25,0.55
8-September-2016,32.5,34.15,32.2,32.9,33.2265818058988,112498,893,3737924,31208,27.74,1.95,0.4
9-September-2016,32.8,33.2,32.55,32.7,32.8449513122319,49191,467,1615676,19441,39.52,0.65,-0.1
12-September-2016,31.45,31.9,31.45,31.6,31.685929304447,21925,309,694714,9686,44.18,0.45,0.15
14-September-2016,31.6,32,31.4,31.5,31.5907847813245,45707,322,1443920,17895,39.15,0.6,-0.1
15-September-2016,31.75,31.95,31.55,31.7,31.686419297274,16251,191,514936,10688,65.77,0.4,-0.05
16-September-2016,31.95,32.4,31,31.25,31.8867323432829,40806,407,1301170,12431,30.46,1.4,-0.7
19-September-2016,31.7,31.7,31.1,31.15,31.2866700542005,11808,148,369433,8681,73.52,0.6,-0.55
20-September-2016,31.05,31.4,30.9,31,31.095404169573,12903,132,401224,6920,53.63,0.5,-0.05
21-September-2016,31.25,31.4,30.95,31.1,31.2046864560466,20954,128,653863,14628,69.81,0.45,-0.15
22-September-2016,31.5,31.5,31.1,31.4,31.3293010752688,14136,124,442871,9442,66.79,0.4,-0.1
23-September-2016,31.45,31.55,31,31.05,31.2585008915944,16263,221,508357,9493,58.37,0.55,-0.4
26-September-2016,31.1,31.35,30.85,30.95,31.0399967080899,12151,115,377167,8981,73.91,0.5,-0.15
27-September-2016,31.25,31.65,30.5,30.9,31.0439112177564,25005,284,776253,10273,41.08,1.15,-0.35
28-September-2016,31,31.55,30.95,31.3,31.3215143878568,34126,290,1068878,22979,67.34,0.6,0.3
29-September-2016,31.5,31.5,29.8,30,30.6196243571588,26834,370,821647,15548,57.94,1.7,-1.5
30-September-2016,29,30.9,29,30.15,30.1104835376774,29036,222,874288,12974,44.68,1.9,1.15
3-October-2016,30.1,30.9,30.1,30.6,30.5524789029536,11376,141,347565,4949,43.5,0.8,0.5
4-October-2016,31,31.5,30.75,31.1,31.0014928938254,16746,301,519151,7490,44.73,0.75,0.1
5-October-2016,31.25,31.5,31.1,31.2,31.3162018641613,26929,287,843314,6436,23.9,0.4,-0.05
6-October-2016,31.15,31.35,30.6,30.7,30.8881633170608,15773,225,487199,10951,69.43,0.75,-0.45
7-October-2016,30.8,30.9,30.2,30.6,30.6267004441977,28816,360,882539,11846,41.11,0.7,-0.2
10-October-2016,30.75,31,30.7,30.85,30.8325953678474,11744,166,362098,6303,53.67,0.3,0.1
13-October-2016,31,31.2,30.6,30.85,30.8529270693964,39613,289,1222177,23958,60.48,0.6,-0.15
14-October-2016,30.85,31.1,30.5,30.6,30.7116089039166,14196,255,435982,8629,60.78,0.6,-0.25
17-October-2016,30.55,31,30,30.2,30.541551715793,20661,247,631019,12022,58.19,1,-0.35
18-October-2016,31,31,30,30.4,30.2417641123049,16847,221,509483,9150,54.31,1,-0.6
19-October-2016,30.1,30.95,30.1,30.65,30.4808307956586,12807,145,390368,8534,66.64,0.85,0.55
20-October-2016,30.6,31,30.2,30.85,30.8044614848379,14345,280,441890,7486,52.19,0.8,0.25
21-October-2016,30.75,31,30.35,30.65,30.5485897997954,13686,243,418088,6337,46.3,0.65,-0.1
24-October-2016,30.65,30.95,30.5,30.85,30.7800060087126,13314,180,409805,6589,49.49,0.45,0.2
25-October-2016,30.8,30.85,30.5,30.75,30.6874726237407,4566,79,140119,3078,67.41,0.35,-0.05
26-October-2016,30.6,30.9,30.3,30.7,30.5461765948458,11835,133,361514,3540,29.91,0.6,0.1
27-October-2016,30.7,30.9,30.5,30.75,30.674060822898,22360,246,685872,13797,61.7,0.4,0.05
28-October-2016,30.35,30.9,30.35,30.75,30.7377382935406,16209,134,498228,11072,68.31,0.55,0.4
30-October-2016,31.95,31.95,30.55,31.15,31.0281827967512,10219,100,317077,5986,58.58,1.4,-0.8
1-November-2016,31,31.25,29.1,29.4,30.1398870022719,66904,648,2016479,34752,51.94,2.15,-1.6
2-November-2016,29.4,29.95,29.4,29.55,29.6107984523391,22744,418,673468,12147,53.41,0.55,0.15
3-November-2016,29.75,29.95,29.6,29.75,29.7529224229543,22584,209,671940,13052,57.79,0.35,0
4-November-2016,29.65,29.7,29,29.15,29.2231121790593,22473,301,656731,15673,69.74,0.7,-0.5
7-November-2016,29.05,29.35,28.5,28.95,28.9281797386645,31913,426,923185,13779,43.18,0.85,-0.1
8-November-2016,29.05,29.05,28.5,28.75,28.6209812585708,13126,229,375679,7790,59.35,0.55,-0.3
9-November-2016,28.5,28.65,25,28.35,27.8320544776241,61383,635,1708415,34125,55.59,3.65,-0.15
10-November-2016,28.9,31.6,28.9,31.05,30.9244639801362,149015,1247,4608209,51795,34.76,2.7,2.15
11-November-2016,31,32.5,30.3,30.65,31.2426220574123,84407,1023,2637096,28334,33.57,2.2,-0.35
15-November-2016,31,31.6,30.3,30.65,30.9280595987853,66847,793,2067448,28439,42.54,1.3,-0.35
16-November-2016,31.2,31.2,29.1,29.7,30.4516876779179,49180,567,1497614,18504,37.63,2.1,-1.5
17-November-2016,29.4,30.85,29.4,30,30.0201302763773,27173,317,815737,15045,55.37,1.45,0.6
18-November-2016,29.8,30.2,29.6,29.75,29.9732400621808,27018,189,809817,12672,46.9,0.6,-0.05
21-November-2016,30,30,28.8,28.95,29.292862299224,22164,337,649247,10664,48.11,1.2,-1.05
22-November-2016,29.3,29.3,28.5,28.75,28.7976457678687,20049,363,577364,9828,49.02,0.8,-0.55
23-November-2016,29.1,29.2,28.75,28.8,28.9528429134675,19276,273,558095,11586,60.11,0.45,-0.3
24-November-2016,28.65,29.4,28.5,29.2,28.9899887290327,15083,216,437256,8674,57.51,0.9,0.55
25-November-2016,29.4,29.95,28.85,29.5,29.3773147334762,28459,455,836049,8926,31.36,1.1,0.1
28-November-2016,28.95,29.5,28.65,29.3,29.2621469917558,11402,98,333647,5282,46.33,0.85,0.35
29-November-2016,29.4,29.7,29.25,29.4,29.5092182030338,8570,89,252894,3988,46.53,0.45,0
30-November-2016,29.35,29.75,29.2,29.65,29.5536006838094,14039,91,414903,10664,75.96,0.55,0.3
1-December-2016,30,30,29.1,29.55,29.508469259724,15940,118,470365,8520,53.45,0.9,-0.45
2-December-2016,29.45,29.6,29.05,29.25,29.2757775394515,13054,131,382166,6424,49.21,0.55,-0.2
5-December-2016,29.1,29.95,29.1,29.8,29.4211508248233,10184,101,299625,5472,53.73,0.85,0.7
6-December-2016,30,30.1,29.5,29.75,29.8676654964895,15952,92,476449,10064,63.09,0.6,-0.25
7-December-2016,29.7,29.9,29.45,29.55,29.6837931419636,8953,71,265759,6348,70.9,0.45,-0.15
8-December-2016,29.55,30,29.35,29.55,29.6161292840971,12809,93,379353,6753,52.72,0.65,0
9-December-2016,29.4,29.85,29.3,29.7,29.6752114508783,15370,107,456108,9140,59.47,0.55,0.3
12-December-2016,29.55,29.75,29.4,29.55,29.5697310819262,3198,41,94564,1305,40.81,0.35,0
13-December-2016,29.5,29.7,29,29.25,29.3912885398487,13752,98,404189,9759,70.96,0.7,-0.25
14-December-2016,29.5,29.9,29.3,29.45,29.4537593433973,6823,49,200963,5291,77.55,0.6,-0.05
15-December-2016,29.65,29.65,29.1,29.15,29.2963727361849,19381,113,567793,10269,52.98,0.55,-0.5
16-December-2016,29.35,29.4,29.05,29.15,29.2346717308736,7372,59,215518,2384,32.34,0.35,-0.2
19-December-2016,29.5,31.5,28.25,30.8,30.3800050365147,43681,233,1327029,23154,53.01,3.25,1.3
20-December-2016,30.8,31.2,29.15,29.45,29.7592595838665,57049,530,1697736,22764,39.9,2.05,-1.35
21-December-2016,29.75,29.85,29,29.15,29.3829323253616,13757,122,404221,8767,63.73,0.85,-0.6
22-December-2016,28.75,29.2,28.75,28.95,28.9938514898313,6343,68,183908,4192,66.09,0.45,0.2
23-December-2016,29.35,29.35,28.4,28.9,28.8516549720037,14109,117,407068,10259,72.71,0.95,-0.45
26-December-2016,28.85,28.85,28.3,28.45,28.5256651437786,7442,92,212288,4462,59.96,0.55,-0.4
27-December-2016,28.2,28.65,28.2,28.55,28.4532573289902,6140,56,174703,3523,57.38,0.45,0.35
28-December-2016,28.5,29.1,28.5,28.6,28.7019880715706,10060,67,288742,6570,65.31,0.6,0.1
29-December-2016,28.5,28.85,28.5,28.7,28.6220041517267,5299,43,151668,4099,77.35,0.35,0.2
30-December-2016,28.9,29.15,28.1,28.6,28.7298505377846,21477,129,617031,15422,71.81,1.05,-0.3
2-January-2017,29,29.15,28.7,29.05,28.9024390243902,5986,55,173010,4002,66.86,0.45,0.05
3-January-2017,29.5,29.5,29.1,29.1,29.365702654567,11791,71,346251,7801,66.16,0.4,-0.4
4-January-2017,29.05,29.4,29,29.35,29.2098765432099,9558,61,279188,4383,45.86,0.4,0.3
